Date,Name,Type,Crop,Direction,Class,Pyf,Pys,Bel,Dyso,Ecc,CS,Lpoma,Pha,Pd,Pp,Unid,Poly,Can,Gob,Mal
01-02-2012,PN6,C,50,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-02-2012,PN6,C,50,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-02-2012,PN6,C,50,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-02-2012,PN6,C,50,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-02-2012,PN6,C,50,W,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
01-02-2012,PN6,C,50,W,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
01-02-2012,PN6,C,50,W,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-02-2012,PN6,C,50,W,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-02-2012,PN8,C,30,Below,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0
01-02-2012,PN8,C,30,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-02-2012,PN8,C,30,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-02-2012,PN8,C,30,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-02-2012,PN8,C,30,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-02-2012,PN8,C,30,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-02-2012,PN8,C,30,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-02-2012,PN8,C,30,S,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-02-2012,PN8,C,30,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-02-2012,PN8,C,30,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-02-2012,PN8,C,30,E,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-02-2012,PN8,C,30,E,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-02-2012,PN8,C,30,E,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-02-2012,PN8,C,30,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-02-2012,PN8,C,30,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-02-2012,PN8,C,30,W,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-02-2012,PN8,C,30,W,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,FS3,F,,Below,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,FS3,F,,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,FS3,F,,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,FS3,F,,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,FS3,F,,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,FS3,F,,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,FS3,F,,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,FS3,F,,S,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,FS3,F,,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,FS3,F,,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,FS3,F,,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,FS3,F,,W,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,FS3,F,,W,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,FS2,F,,Below,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,FS2,F,,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,FS2,F,,N,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,FS2,F,,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,FS2,F,,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,FS2,F,,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,FS2,F,,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,FS2,F,,S,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,FS2,F,,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,FS2,F,,E,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,FS2,F,,E,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,FS2,F,,E,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,FS2,F,,E,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,FS2,F,,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,FS2,F,,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,FS2,F,,W,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,FS2,F,,W,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,BEL1,D,50,Below,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
02-02-2012,BEL1,D,50,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,BEL1,D,50,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,BEL1,D,50,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,BEL1,D,50,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,BEL1,D,50,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,BEL1,D,50,S,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,BEL1,D,50,S,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,BEL1,D,50,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,BEL1,D,50,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,BEL1,D,50,E,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,BEL1,D,50,E,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,BEL1,D,50,E,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,BEL1,D,50,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,BEL1,D,50,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,BEL1,D,50,W,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,BEL1,D,50,W,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,PN7,C,60,Below,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,PN7,C,60,N,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,PN7,C,60,N,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,PN7,C,60,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,PN7,C,60,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,PN7,C,60,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,PN7,C,60,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,PN7,C,60,S,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,PN7,C,60,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,PN7,C,60,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,PN7,C,60,E,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,PN7,C,60,E,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,PN7,C,60,E,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,PN7,C,60,W,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,PN7,C,60,W,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,PN7,C,60,W,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2012,PN7,C,60,W,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-02-2012,PN9,C,250,Below,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
03-02-2012,PN9,C,250,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-02-2012,PN9,C,250,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-02-2012,PN9,C,250,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-02-2012,PN9,C,250,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-02-2012,PN9,C,250,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-02-2012,PN9,C,250,S,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
03-02-2012,PN9,C,250,S,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-02-2012,PN9,C,250,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-02-2012,PN9,C,250,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-02-2012,PN9,C,250,E,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-02-2012,PN9,C,250,E,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-02-2012,PN9,C,250,E,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-02-2012,PN9,C,250,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-02-2012,PN9,C,250,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-02-2012,PN9,C,250,W,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-02-2012,PN9,C,250,W,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-02-2012,AIL1,E,,Below,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
03-02-2012,ES2,E,,Below,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-02-2012,BEL2,D,20,Below,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0
03-02-2012,BEL2,D,20,N,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
03-02-2012,BEL2,D,20,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-02-2012,BEL2,D,20,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-02-2012,BEL2,D,20,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-02-2012,BEL2,D,20,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-02-2012,BEL2,D,20,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-02-2012,BEL2,D,20,S,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-02-2012,BEL2,D,20,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-02-2012,BEL2,D,20,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-02-2012,BEL2,D,20,E,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-02-2012,BEL2,D,20,E,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-02-2012,BEL2,D,20,E,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-02-2012,BEL2,D,20,W,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
03-02-2012,BEL2,D,20,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-02-2012,BEL2,D,20,W,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-02-2012,BEL2,D,20,W,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
04-02-2012,ECC1,D,1300,Below,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0
04-02-2012,ECC1,D,1300,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2012,ECC1,D,1300,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2012,ECC1,D,1300,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2012,ECC1,D,1300,N,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
04-02-2012,ECC1,D,1300,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2012,ECC1,D,1300,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2012,ECC1,D,1300,S,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2012,ECC1,D,1300,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2012,ECC2,D,250,Below,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2012,ECC2,D,250,N,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
04-02-2012,ECC2,D,250,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2012,ECC2,D,250,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2012,ECC2,D,250,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2012,ECC2,D,250,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2012,ECC2,D,250,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2012,ECC2,D,250,S,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2012,ECC2,D,250,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2012,ECC2,D,250,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2012,ECC2,D,250,E,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2012,ECC2,D,250,E,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2012,ECC2,D,250,E,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
04-02-2012,ECC2,D,250,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2012,ECC2,D,250,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2012,ECC2,D,250,W,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2012,ECC2,D,250,W,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2012,AIL4,E,,Below,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2012,AIL5,E,,Below,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
04-02-2012,ECC3,D,30,Below,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2012,ECC3,D,30,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2012,ECC3,D,30,N,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2012,ECC3,D,30,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2012,ECC3,D,30,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2012,ECC3,D,30,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2012,ECC3,D,30,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2012,ECC3,D,30,S,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2012,ECC3,D,30,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2012,ECC3,D,30,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2012,ECC3,D,30,E,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2012,ECC3,D,30,E,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2012,ECC3,D,30,E,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2012,ECC3,D,30,W,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2012,ECC3,D,30,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2012,ECC3,D,30,W,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2012,ECC3,D,30,W,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2012,AIL3,E,,Below,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,PN1,C,150,Below,0,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,PN1,C,150,N,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,PN1,C,150,N,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,PN1,C,150,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,PN1,C,150,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,PN1,C,150,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,PN1,C,150,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,PN1,C,150,S,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,PN1,C,150,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,PN1,C,150,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,PN1,C,150,E,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,PN1,C,150,E,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,PN1,C,150,E,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,PN1,C,150,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,PN1,C,150,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,PN1,C,150,W,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,PN1,C,150,W,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,PN2,C,40,Below,0,29,30,0,0,0,0,0,0,2,0,0,0,0,0,0
06-02-2012,PN2,C,40,N,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,PN2,C,40,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,PN2,C,40,N,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,PN2,C,40,N,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,PN2,C,40,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,PN2,C,40,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,PN2,C,40,S,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,PN2,C,40,S,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,PN2,C,40,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,PN2,C,40,E,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,PN2,C,40,E,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,PN2,C,40,E,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,PN2,C,40,W,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,PN2,C,40,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,PN2,C,40,W,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,PN2,C,40,W,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,AIL2,E,,Below,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
06-02-2012,ES1,E,,Below,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,FS4,F,,Below,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0
06-02-2012,FS4,F,,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,FS4,F,,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,FS4,F,,N,3,0,0,0,0,0,0,22,0,0,0,0,0,1,0,0
06-02-2012,FS4,F,,N,4,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
06-02-2012,FS4,F,,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,FS4,F,,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,FS4,F,,S,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,FS4,F,,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,FS4,F,,E,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
06-02-2012,FS4,F,,E,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,FS4,F,,E,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,FS4,F,,E,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,FS4,F,,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,FS4,F,,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,FS4,F,,W,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2012,FS4,F,,W,4,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
07-02-2012,ALT1,E,,Below,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-02-2012,FS1,F,,Below,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
07-02-2012,FS1,F,,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-02-2012,FS1,F,,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-02-2012,FS1,F,,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-02-2012,FS1,F,,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-02-2012,FS1,F,,S,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
07-02-2012,FS1,F,,S,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
07-02-2012,FS1,F,,S,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-02-2012,FS1,F,,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-02-2012,FS1,F,,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-02-2012,FS1,F,,E,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-02-2012,FS1,F,,E,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-02-2012,FS1,F,,E,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-02-2012,FS1,F,,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-02-2012,FS1,F,,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-02-2012,FS1,F,,W,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-02-2012,FS1,F,,W,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
07-02-2012,PN5,C,40,Below,0,5,6,0,0,0,0,0,0,0,0,1,0,0,0,0
07-02-2012,PN5,C,40,S,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
07-02-2012,PN5,C,40,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-02-2012,PN5,C,40,S,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-02-2012,PN5,C,40,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-02-2012,PN5,C,40,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-02-2012,PN5,C,40,E,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-02-2012,PN5,C,40,E,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-02-2012,PN5,C,40,E,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-02-2012,PN5,C,40,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-02-2012,PN5,C,40,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-02-2012,PN5,C,40,W,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-02-2012,PN5,C,40,W,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-02-2012,PN4,C,100,Below,0,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0
07-02-2012,PN4,C,100,N,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
07-02-2012,PN4,C,100,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-02-2012,PN4,C,100,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-02-2012,PN4,C,100,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-02-2012,PN4,C,100,S,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
